Item_ID  ,ItemName ,Price ,Ingredients ,Storefront_ID 
1505,Simple Noodle Dumplings with Noodles,5.99,chocolate chips,505
1506,Simple Noodle Nachos with Guacamole,5.49,chocolate chips,506
1507,Simple Paneer Burrito,899.99,baking powder,507
1508,Simple Paneer Gyro with Side Salad,4.99,vanilla extract,508
1509,Simple Paneer Stew,4.29,baking powder,509
1510,Simple Pork Udon,19.99,baking powder,510
1511,Simple Rice Burrito,199.99,butter,511
1512,Simple Rice Gyro,2.99,flour,512
1513,Simple Rice Omelette with Noodles,9.99,sugar,513
1514,Simple Salmon Bowl with Pita,3.99,eggs,514
1515,Simple Salmon Pad Thai with Tomato Salsa,14.99,salt,515
1516,Simple Shrimp Bowl with Herb Butter,24.99,cinnamon,516
1517,Simple Spinach Pizza,9.99,vanilla extract,517
1518,Simple Spinach Tacos with Roasted Veggies,22.99,flour,518
1519,Simple Tofu Burger,9.99,flour,519
1520,Simple Tofu Burrito with Garlic Bread,3.99,baking powder,520
1521,Simple Tofu Fajitas,1.89,chocolate chips,521
1522,Simple Tofu Pasta with Yogurt Sauce,29.99,vanilla extract,522
1523,Simple Tofu Sushi Roll,15.99,cinnamon,523
1524,Simple Turkey Bowl with Cheese,10.99,eggs,524
1525,Simple Turkey Fajitas with Tahini,3.29,cinnamon,525
1526,Simple Turkey Shawarma,12.99,baking powder,526
1527,Simple Zucchini Burger,109.99,milk,527
1528,Simple Zucchini Burrito with Tahini,39.99,eggs,528
1529,Simple Zucchini Spring Rolls,2.99,milk,529
1530,Smoky Bean Casserole,3.99,flour,530
1531,Smoky Beef Shawarma,19.99,baking powder,531
1532,Smoky Beef Skewers,2.99,cinnamon,532
1533,Smoky Broccoli Frittata,24.99,flour,533
1534,Smoky Broccoli Grain Bowl,2.49,cinnamon,534
1535,Smoky Broccoli Gyro with Peanut Sauce,2.79,salt,535
1536,Smoky Broccoli Sandwich,2.49,milk,536
1537,Smoky Broccoli Spring Rolls with Coleslaw,24.99,vanilla extract,537
1538,Smoky Broccoli Stew,24.99,milk,538
1539,Smoky Carrot Dumplings,39.99,flour,539
1540,Smoky Carrot Ramen with Cheese,14.99,salt,540
1541,Smoky Carrot Stew,69.99,vanilla extract,541
1542,Smoky Cauliflower Fajitas,39.99,cinnamon,542
1543,Smoky Chicken Gyro with Side Salad,3.49,sugar,543
1544,Smoky Chicken Kebab with Lemon Wedges,10.99,butter,544
1545,Smoky Chicken Wrap with Yogurt Sauce,29.99,butter,545
1546,Smoky Egg Kebab with Rice,24.99,sugar,546
1547,Smoky Egg Pad Thai,4.99,salt,547
1548,Smoky Halloumi Shawarma with Lemon Wedges,19.99,flour,548
1549,Smoky Halloumi Udon with Guacamole,3.49,vanilla extract,549
1550,Smoky Kale Burger,5.49,cinnamon,550
1551,Smoky Kale Dumplings with Tahini,6.89,flour,551
1552,Smoky Kale Paella with Coleslaw,24.99,vanilla extract,552
1553,Smoky Kale Spring Rolls,59.99,cinnamon,553
1554,Smoky Kale Wrap with Hummus,3.49,butter,554
1555,Smoky Lamb Gyro with Pita,24.99,baking powder,555
1556,Smoky Lamb Panini,2.79,butter,556
1557,Smoky Lamb Tagine with Noodles,11.99,milk,557
1558,Smoky Lentil Burrito with Cheese,69.99,flour,558
1559,Smoky Noodle Frittata,39.99,eggs,559
1560,Smoky Noodle Nachos,39.99,vanilla extract,560
1561,Smoky Noodle Risotto with Peanut Sauce,19.99,flour,561
1562,Smoky Paneer Udon with Chimichurri,299.99,chocolate chips,562
1563,Smoky Pasta Fajitas with Pita,5.49,flour,563
1564,Smoky Pasta Grain Bowl with Guacamole,5.79,milk,564
1565,Smoky Pasta Pasta,1.29,salt,565
1566,Smoky Pasta Skewers with Mashed Potatoes,5.99,cinnamon,566
1567,Smoky Pasta Spring Rolls,14.99,eggs,567
1568,Smoky Pork Paella,19.99,baking powder,568
1569,Smoky Pork Soup,3.49,sugar,569
1570,Smoky Potato Paella,39.99,butter,570
1571,Smoky Potato Stir Fry with Mashed Potatoes,14.99,chocolate chips,571
1572,Smoky Quinoa Udon with Roasted Veggies,24.99,milk,572
1573,Smoky Rice Curry,199.99,flour,573
1574,Smoky Rice Risotto,19.99,salt,574
1575,Smoky Salmon Spring Rolls,12.99,cinnamon,575
1576,Smoky Shrimp Omelette with Guacamole,24.99,vanilla extract,576
1577,Smoky Shrimp Paella,59.99,milk,577
1578,Smoky Shrimp Wrap,14.99,salt,578
1579,Smoky Spinach Burger,149.99,salt,579
1580,Smoky Spinach Skewers,24.99,milk,580
1581,Smoky Spinach Skewers with Pita,4.99,milk,581
1582,Smoky Tofu Risotto,1.89,flour,582
1583,Smoky Zucchini Burger with Guacamole,79.99,sugar,583
1584,Smoky Zucchini Burrito,4.49,milk,584
1585,Smoky Zucchini Curry,8.99,eggs,585
1586,Smoky Zucchini Pasta with Coleslaw,2.49,eggs,586
1587,Smoky Zucchini Spring Rolls with Coleslaw,29.99,butter,587
1588,Spicy Beef Paella with Garlic Bread,2.39,baking powder,588
1589,Spicy Beef Spring Rolls,54.99,cinnamon,589
1590,Spicy Beef Stir Fry with Tahini,14.99,butter,590
1591,Spicy Broccoli Ramen with Vegetables,19.99,milk,591
1592,Spicy Broccoli Sandwich with Lemon Wedges,29.99,chocolate chips,592
1593,Spicy Broccoli Sushi Roll with Tahini,45.99,baking powder,593
1594,Spicy Carrot Frittata,59.99,baking powder,594
1595,Spicy Carrot Spring Rolls with Roasted Veggies,2.99,baking powder,595
1596,Spicy Carrot Stew with Rice,3.99,flour,596
1597,Spicy Cauliflower Wrap with Side Salad,14.99,milk,597
1598,Spicy Chicken Tacos,4.49,flour,598
1599,Spicy Chicken Wrap,1.99,milk,599
1600,Spicy Chickpea Burger with Chimichurri,3.49,milk,600
1601,Spicy Chickpea Nachos with Chimichurri,89.99,vanilla extract,601
1602,Spicy Chickpea Spring Rolls,12.99,butter,602
1603,Spicy Egg Stir Fry with Pita,249.99,cinnamon,603
1604,Spicy Halloumi Casserole with Mashed Potatoes,39.99,milk,604
1605,Spicy Halloumi Fajitas,29.99,cinnamon,605
1606,Spicy Halloumi Panini,5.29,chocolate chips,606
1607,Spicy Lamb Grain Bowl with Side Salad,19.99,butter,607
1608,Spicy Lamb Kebab,4.29,baking powder,608
1609,Spicy Lamb Pad Thai,29.99,baking powder,609
1610,Spicy Lentil Burrito with Roasted Veggies,49.99,eggs,610
1611,Spicy Mushroom Pasta with Fries,3.69,chocolate chips,611
1612,Spicy Paneer Bowl,89.99,milk,612
1613,Spicy Paneer Burrito,129.99,vanilla extract,613
1614,Spicy Paneer Frittata with Garlic Bread,79.99,salt,614
1615,Spicy Pork Fajitas,8.99,eggs,615
1616,Spicy Pork Nachos,29.99,vanilla extract,616
1617,Spicy Pork Panini with Rice,39.99,butter,617
1618,Spicy Potato Shawarma,3.49,sugar,618
1619,Spicy Spinach Casserole,34.99,chocolate chips,619
1620,Spicy Spinach Sandwich,2.99,vanilla extract,620
1621,Spicy Spinach Skewers,5.49,butter,621
1622,Spicy Spinach Stew,22.99,salt,622
1623,Spicy Sweet Potato Burrito,39.99,milk,623
1624,Spicy Sweet Potato Casserole,3.79,sugar,624
1625,Spicy Sweet Potato Pad Thai with Side Salad,99.99,salt,625
1626,Spicy Sweet Potato Pizza with Lemon Wedges,2.29,butter,626
1627,Spicy Sweet Potato Tacos with Tomato Salsa,79.99,butter,627
1628,Spicy Turkey Pad Thai,39.99,vanilla extract,628
1629,Spicy Turkey Stir Fry with Herb Butter,3.99,vanilla extract,629
1630,Spicy Zucchini Sandwich with Tahini,1.29,milk,630
1631,Spinach Bowl,24.99,eggs,631
1632,Spinach Frittata with Guacamole,3.49,chocolate chips,632
1633,Spinach Kebab,4.29,butter,633
1634,Spinach Nachos,29.99,vanilla extract,634
1635,Spinach Pasta with Herb Butter,7.99,baking powder,635
1636,Spinach Soup,79.99,salt,636
1637,Spinach Sushi Roll with Garlic Bread,1.89,butter,637
1638,Spinach Tagine with Chimichurri,2.29,cinnamon,638
1639,Stir-Fried Bean Pizza,79.99,flour,639
1640,Stir-Fried Bean Risotto with Pita,7.99,salt,640
1641,Stir-Fried Bean Wrap with Peanut Sauce,4.99,flour,641
1642,Stir-Fried Beef Burger,29.99,baking powder,642
1643,Stir-Fried Broccoli Stir Fry,29.99,flour,643
1644,Stir-Fried Cauliflower Fajitas with Tahini,34.99,flour,644
1645,Stir-Fried Cauliflower Omelette with Side Salad,2.99,salt,645
1646,Stir-Fried Chicken Risotto,5.49,baking powder,646
1647,Stir-Fried Chicken Soup,8.99,sugar,647
1648,Stir-Fried Chickpea Paella,24.99,chocolate chips,648
1649,Stir-Fried Chickpea Panini,12.99,salt,649
1650,Stir-Fried Egg Curry with Cheese,3.69,baking powder,650
1651,Stir-Fried Egg Fajitas with Vegetables,4.49,cinnamon,651
1652,Stir-Fried Egg Grain Bowl,4.29,flour,652
1653,Stir-Fried Egg Skewers,14.99,baking powder,653
1654,Stir-Fried Eggplant Tagine with Noodles,4.49,salt,654
1655,Stir-Fried Halloumi Bowl with Tomato Salsa,3.29,chocolate chips,655
1656,Stir-Fried Halloumi Stew,5.49,cinnamon,656
1657,Stir-Fried Kale Fajitas,4.49,baking powder,657
1658,Stir-Fried Kale Sushi Roll with Coleslaw,2.59,cinnamon,658
1659,Stir-Fried Lentil Curry with Hummus,79.99,flour,659
1660,Stir-Fried Lentil Omelette with Pita,49.99,salt,660
1661,Stir-Fried Lentil Panini,19.99,salt,661
1662,Stir-Fried Mushroom Grain Bowl with Roasted Veggies,19.99,milk,662
1663,Stir-Fried Mushroom Udon with Mashed Potatoes,99.99,salt,663
1664,Stir-Fried Noodle Wrap with Mashed Potatoes,4.19,milk,664
1665,Stir-Fried Paneer Shawarma,29.99,chocolate chips,665
1666,Stir-Fried Paneer Wrap,3.69,chocolate chips,666
1667,Stir-Fried Pasta Bowl with Guacamole,5.99,butter,667
1668,Stir-Fried Pasta Curry with Rice,299.99,sugar,668
1669,Stir-Fried Pasta Fajitas,4.99,milk,669
1670,Stir-Fried Potato Grain Bowl,34.99,baking powder,670
1671,Stir-Fried Potato Omelette with Herb Butter,12.99,milk,671
1672,Stir-Fried Potato Panini with Side Salad,22.99,butter,672
1673,Stir-Fried Rice Wrap with Pita,5.99,baking powder,673
1674,Stir-Fried Salmon Grain Bowl,3.49,sugar,674
1675,Stir-Fried Salmon Grain Bowl with Vegetables,18.99,sugar,675
1676,Stir-Fried Salmon Wrap,49.99,flour,676
1677,Stir-Fried Shrimp Casserole with Peanut Sauce,4.19,flour,677
1678,Stir-Fried Spinach Dumplings,3.99,salt,678
1679,Stir-Fried Spinach Sushi Roll,2.99,cinnamon,679
1680,Stir-Fried Spinach Udon,34.99,milk,680
1681,Stir-Fried Spinach Udon with Rice,2.29,sugar,681
1682,Stir-Fried Sweet Potato Grain Bowl,99.99,vanilla extract,682
1683,Stir-Fried Tofu Wrap with Tahini,8.99,baking powder,683
1684,Stir-Fried Zucchini Bowl,5.49,salt,684
1685,Stir-Fried Zucchini Spring Rolls,2.49,butter,685
1686,Strawberry,14.99,flour,686
1687,Sweet Bean Grain Bowl with Side Salad,3.99,cinnamon,687
1688,Sweet Bean Risotto,22.99,vanilla extract,688
1689,Sweet Bean Tacos with Chimichurri,199.99,baking powder,689
1690,Sweet Beef Panini with Chimichurri,39.99,baking powder,690
1691,Sweet Broccoli Risotto with Hummus,12.99,sugar,691
1692,Sweet Broccoli Risotto with Lemon Wedges,89.99,baking powder,692
1693,Sweet Broccoli Skewers with Roasted Veggies,25.99,eggs,693
1694,Sweet Broccoli Soup,2.49,eggs,694
1695,Sweet Broccoli Tacos with Garlic Bread,19.99,sugar,695
1696,Sweet Cauliflower Shawarma,79.99,butter,696
1697,Sweet Cauliflower Spring Rolls,24.99,butter,697
1698,Sweet Chicken Bowl,1.99,sugar,698
1699,Sweet Chicken Frittata with Roasted Veggies,4.99,flour,699
1700,Sweet Chicken Pasta,199.99,salt,700
1701,Sweet Chicken Soup,1.99,butter,701
1702,Sweet Chickpea Pad Thai with Vegetables,6.49,cinnamon,702
1703,Sweet Chickpea Panini with Noodles,2.69,chocolate chips,703
1704,Sweet Egg Sandwich,99.99,chocolate chips,704
1705,Sweet Eggplant Bowl,59.99,cinnamon,705
1706,Sweet Eggplant Omelette with Tahini,2.99,milk,706
1707,Sweet Halloumi Bowl with Mashed Potatoes,4.89,milk,707
1708,Sweet Halloumi Gyro with Tahini,49.99,vanilla extract,708
1709,Sweet Lamb Paella,4.29,baking powder,709
1710,Sweet Mushroom Shawarma with Pita,4.29,vanilla extract,710
1711,Sweet Paneer Wrap,22.99,salt,711
1712,Sweet Pasta Pad Thai,9.99,eggs,712
1713,Sweet Pasta Paella with Guacamole,24.99,flour,713
1714,Sweet Pasta Panini with Rice,4.19,salt,714
1715,Sweet Potato Burger,6.49,eggs,715
1716,Sweet Potato Salad with Mashed Potatoes,39.99,chocolate chips,716
1717,Sweet Potato Sandwich,39.99,chocolate chips,717
1718,Sweet Potato Soup,14.99,butter,718
1719,Sweet Potato Stir Fry,7.99,milk,719
1720,Sweet Potato Tagine with Guacamole,3.49,salt,720
1721,Sweet Potato Udon,3.49,sugar,721
1722,Sweet Quinoa Kebab with Tomato Salsa,1.99,vanilla extract,722
1723,Sweet Rice Shawarma,24.99,eggs,723
1724,Sweet Rice Tacos,3.99,sugar,724
1725,Sweet Rice Wrap with Peanut Sauce,199.99,vanilla extract,725
1726,Sweet Salmon Curry with Fries,4.29,cinnamon,726
1727,Sweet Shrimp Casserole,4.99,chocolate chips,727
1728,Sweet Shrimp Wrap,6.49,sugar,728
1729,Sweet Shrimp Wrap with Peanut Sauce,129.99,chocolate chips,729
1730,Sweet Spinach Pizza,4.99,flour,730
1731,Sweet Tofu Grain Bowl with Garlic Bread,39.99,baking powder,731
1732,Sweet Tofu Stew,3.49,cinnamon,732
1733,Sweet Tofu Udon,6.49,salt,733
1734,Sweet Turkey Bowl,3.99,sugar,734
1735,Sweet Turkey Burger with Herb Butter,2.49,chocolate chips,735
1736,Sweet Zucchini Kebab,1.49,milk,736
1737,Tangy Bean Kebab,19.99,sugar,737
1738,Tangy Bean Omelette,19.99,cinnamon,738
1739,Tangy Bean Omelette with Coleslaw,3.29,vanilla extract,739
1740,Tangy Bean Pasta,39.99,flour,740
1741,Tangy Bean Ramen,29.99,baking powder,741
1742,Tangy Bean Wrap,29.99,sugar,742
1743,Tangy Beef Burger with Coleslaw,199.99,salt,743
1744,Tangy Beef Frittata with Hummus,2.49,flour,744
1745,Tangy Beef Kebab,4.29,sugar,745
1746,Tangy Beef Pasta,49.99,milk,746
1747,Tangy Beef Pizza,3.49,salt,747
1748,Tangy Beef Salad,5.99,sugar,748
1749,Tangy Broccoli Pizza,2.99,butter,749
1750,Tangy Carrot Fajitas,1.99,sugar,750
1751,Tangy Carrot Salad with Hummus,4.29,sugar,751
1752,Tangy Cauliflower Burger,29.99,sugar,752
1753,Tangy Chicken Grain Bowl with Herb Butter,39,vanilla extract,753
1754,Tangy Chicken Pizza,24.99,chocolate chips,754
1755,Tangy Kale Kebab with Peanut Sauce,299.99,vanilla extract,755
1756,Tangy Kale Pad Thai,89.99,baking powder,756
1757,Tangy Kale Salad with Roasted Veggies,25.99,cinnamon,757
1758,Tangy Lentil Sandwich with Noodles,2.99,salt,758
1759,Tangy Mushroom Paella,4.99,baking powder,759
1760,Tangy Mushroom Panini with Tomato Salsa,3.59,chocolate chips,760
1761,Tangy Mushroom Spring Rolls,24.99,salt,761
1762,Tangy Noodle Bowl with Roasted Veggies,34.99,vanilla extract,762
1763,Tangy Noodle Bowl with Tahini,7.19,sugar,763
1764,Tangy Paneer Ramen,2.29,sugar,764
1765,Tangy Pasta Ramen,6.99,salt,765
1766,Tangy Pork Omelette with Chimichurri,2.49,milk,766
1767,Tangy Pork Risotto with Fries,24.99,milk,767
1768,Tangy Quinoa Pad Thai with Side Salad,4.89,flour,768
1769,Tangy Rice Burger,39.99,vanilla extract,769
1770,Tangy Rice Grain Bowl,49.99,baking powder,770
1771,Tangy Rice Gyro with Guacamole,5.49,salt,771
1772,Tangy Rice Risotto with Tahini,15.99,chocolate chips,772
1773,Tangy Salmon Burger,24.99,flour,773
1774,Tangy Salmon Kebab with Garlic Bread,15.99,butter,774
1775,Tangy Salmon Udon,19.99,milk,775
1776,Tangy Shrimp Pasta,4.99,chocolate chips,776
1777,Tangy Spinach Shawarma with Roasted Veggies,2.49,flour,777
1778,Tangy Tofu Shawarma with Guacamole,49.99,flour,778
1779,Tangy Tofu Spring Rolls with Herb Butter,5.49,cinnamon,779
1780,Tangy Turkey Grain Bowl,5.99,flour,780
1781,Tangy Zucchini Gyro,3.99,baking powder,781
1782,Tangy Zucchini Pasta,19.99,eggs,782
1783,Teriyaki Beef Casserole,12.99,eggs,783
1784,Teriyaki Broccoli Bowl,2.49,sugar,784
1785,Teriyaki Broccoli Dumplings with Herb Butter,2.49,flour,785
1786,Teriyaki Carrot Salad with Tahini,3.99,butter,786
1787,Teriyaki Chickpea Bowl,24.99,chocolate chips,787
1788,Teriyaki Chickpea Stew,19.99,milk,788
1789,Teriyaki Egg Paella,2.29,butter,789
1790,Teriyaki Egg Sushi Roll,3.99,baking powder,790
1791,Teriyaki Eggplant Gyro with Tahini,18.99,cinnamon,791
1792,Teriyaki Eggplant Shawarma,39.99,milk,792
1793,Teriyaki Eggplant Skewers with Vegetables,22.99,butter,793
1794,Teriyaki Halloumi Tacos,4.99,butter,794
1795,Teriyaki Kale Nachos,35.99,flour,795
1796,Teriyaki Kale Pad Thai with Hummus,39.99,butter,796
1797,Teriyaki Kale Paella,12.99,sugar,797
1798,Teriyaki Lamb Bowl with Peanut Sauce,3.59,sugar,798
1799,Teriyaki Lamb Sandwich,49.99,flour,799
1800,Teriyaki Lamb Sushi Roll,3.99,milk,800
1801,Teriyaki Lentil Paella,39.99,butter,801
1802,Teriyaki Noodle Salad,34.99,butter,802
1803,Teriyaki Noodle Sushi Roll,14.99,eggs,803
1804,Teriyaki Paneer Burger with Noodles,2.99,sugar,804
1805,Teriyaki Paneer Curry,3.49,cinnamon,805
1806,Teriyaki Paneer Sushi Roll with Tomato Salsa,24.99,cinnamon,806
1807,Teriyaki Pasta Tacos with Peanut Sauce,14.99,vanilla extract,807
1808,Teriyaki Pork Kebab,10.99,butter,808
1809,Teriyaki Potato Fajitas,29.99,milk,809
1810,Teriyaki Potato Frittata with Coleslaw,25.99,salt,810
1811,Teriyaki Potato Salad with Cheese,19.99,eggs,811
1812,Teriyaki Rice Grain Bowl,99.99,salt,812
1813,Teriyaki Rice Paella,4.99,salt,813
1814,Teriyaki Rice Pasta with Yogurt Sauce,69.99,vanilla extract,814
1815,Teriyaki Salmon Bowl with Chimichurri,14.99,milk,815
1816,Teriyaki Salmon Pad Thai,299.99,eggs,816
1817,Teriyaki Salmon Stew with Lemon Wedges,34.99,eggs,817
1818,Teriyaki Shrimp Tagine with Tomato Salsa,2.49,milk,818
1819,Teriyaki Sweet Potato Burrito,139.99,baking powder,819
1820,Teriyaki Tofu Pasta,3.59,chocolate chips,820
1821,Teriyaki Turkey Tacos,24.99,salt,821
1822,Teriyaki Zucchini Tagine,2.99,baking powder,822
1823,Teriyaki Zucchini Udon with Pita,9.99,butter,823
1824,Toasted Bean Nachos,11.99,vanilla extract,824
1825,Toasted Bean Risotto with Pita,28.99,flour,825
1826,Toasted Beef Burrito with Lemon Wedges,19.99,baking powder,826
1827,Toasted Broccoli Pad Thai,3.59,baking powder,827
1828,Toasted Cauliflower Skewers,59.99,eggs,828
1829,Toasted Egg Udon with Side Salad,29.99,eggs,829
1830,Toasted Eggplant Burger with Coleslaw,79.99,sugar,830
1831,Toasted Eggplant Casserole with Herb Butter,2.79,milk,831
1832,Toasted Eggplant Frittata,69.99,chocolate chips,832
1833,Toasted Eggplant Skewers with Fries,149.99,butter,833
1834,Toasted Halloumi Dumplings,24.99,cinnamon,834
1835,Toasted Halloumi Spring Rolls with Lemon Wedges,49.99,chocolate chips,835
1836,Toasted Halloumi Stir Fry,4.99,chocolate chips,836
1837,Toasted Kale Paella with Chimichurri,49.99,salt,837
1838,Toasted Lentil Pad Thai with Coleslaw,9.99,butter,838
1839,Toasted Lentil Pizza,1.49,cinnamon,839
1840,Toasted Lentil Sandwich with Fries,24.99,butter,840
1841,Toasted Lentil Sushi Roll,24.99,milk,841
1842,Toasted Lentil Tacos with Tahini,4.19,flour,842
1843,Toasted Noodle Pasta with Peanut Sauce,4.5,butter,843
1844,Toasted Noodle Pizza with Guacamole,3.49,sugar,844
1845,Toasted Noodle Soup,6.99,sugar,845
1846,Toasted Noodle Spring Rolls with Side Salad,4.29,butter,846
1847,Toasted Noodle Tagine,22.99,baking powder,847
1848,Toasted Paneer Bowl with Peanut Sauce,8.99,salt,848
1849,Toasted Paneer Casserole with Rice,2.49,eggs,849
1850,Toasted Paneer Stir Fry with Yogurt Sauce,29.99,salt,850
1851,Toasted Pasta Pizza,3.29,butter,851
1852,Toasted Pasta Stir Fry with Side Salad,19.99,eggs,852
1853,Toasted Pasta Sushi Roll,4.99,milk,853
1854,Toasted Pasta Tagine with Garlic Bread,79.99,butter,854
1855,Toasted Pork Burger,4.29,baking powder,855
1856,Toasted Pork Nachos with Tahini,6.49,salt,856
1857,Toasted Pork Sushi Roll with Lemon Wedges,3.49,sugar,857
1858,Toasted Pork Tagine,4.99,salt,858
1859,Toasted Pork Wrap with Tahini,4.99,baking powder,859
1860,Toasted Potato Risotto with Cheese,19.99,sugar,860
1861,Toasted Potato Wrap,5.99,flour,861
1862,Toasted Quinoa Dumplings with Lemon Wedges,12.99,milk,862
1863,Toasted Rice Casserole,2.99,sugar,863
1864,Toasted Rice Salad,2.59,cinnamon,864
1865,Toasted Salmon Bowl with Vegetables,3.79,milk,865
1866,Toasted Salmon Dumplings with Mashed Potatoes,39.99,butter,866
1867,Toasted Salmon Ramen with Rice,5.49,milk,867
1868,Toasted Salmon Skewers with Roasted Veggies,39.99,salt,868
1869,Toasted Spinach Fajitas with Yogurt Sauce,29.99,eggs,869
1870,Toasted Tofu Bowl,3.49,baking powder,870
1871,Toasted Tofu Skewers with Yogurt Sauce,3.59,sugar,871
1872,Toasted Turkey Soup,4.49,chocolate chips,872
1873,Toasted Zucchini Sushi Roll with Fries,19.99,eggs,873
1874,Tofu Curry,49.99,salt,874
1875,Tofu Fajitas with Tahini,5.99,salt,875
1876,Tofu Paella with Fries,99.99,milk,876
1877,Tofu Panini with Tahini,2.99,vanilla extract,877
1878,Tofu Pasta with Cheese,5.49,sugar,878
1879,Tofu Salad,4.99,eggs,879
1880,Tofu Sandwich with Side Salad,3.99,chocolate chips,880
1881,Tomato,1.79,flour,881
1882,Turkey Fajitas,22.99,flour,882
1883,Turkey Frittata,2.29,flour,883
1884,Turkey Omelette with Guacamole,14.99,flour,884
1885,Turkey Wrap with Peanut Sauce,49.99,baking powder,885
1886,Vanilla Ice Cream,2.49,butter,886
1887,Vegan Bean Burger with Tahini,39.99,vanilla extract,887
1888,Vegan Beef Burger,1.99,butter,888
1889,Vegan Beef Frittata,9.99,cinnamon,889
1890,Vegan Beef Sushi Roll with Peanut Sauce,22.99,flour,890
1891,Vegan Broccoli Kebab with Noodles,9.99,cinnamon,891
1892,Vegan Broccoli Tagine with Noodles,14.99,milk,892
1893,Vegan Carrot Bowl with Roasted Veggies,3.29,flour,893
1894,Vegan Carrot Sandwich with Tomato Salsa,4.99,milk,894
1895,Vegan Carrot Tacos,3.59,baking powder,895
1896,Vegan Cauliflower Bowl,3.99,vanilla extract,896
1897,Vegan Cauliflower Pad Thai with Tomato Salsa,5.29,vanilla extract,897
1898,Vegan Chicken Bowl with Yogurt Sauce,39.99,cinnamon,898
1899,Vegan Chicken Burger with Hummus,34.99,baking powder,899
1900,Vegan Chicken Omelette,4.49,milk,900
1901,Vegan Chicken Panini with Chimichurri,12.99,eggs,901
1902,Vegan Chickpea Shawarma,10.99,butter,902
1903,Vegan Chickpea Tacos with Yogurt Sauce,129.99,vanilla extract,903
1904,Vegan Egg Pizza,4.29,flour,904
1905,Vegan Egg Salad with Chimichurri,4.29,baking powder,905
1906,Vegan Egg Tagine,24.99,vanilla extract,906
1907,Vegan Eggplant Gyro,3.99,chocolate chips,907
1908,Vegan Eggplant Gyro with Side Salad,49.99,flour,908
1909,Vegan Eggplant Omelette,49.99,chocolate chips,909
1910,Vegan Eggplant Stew with Herb Butter,34.99,chocolate chips,910
1911,Vegan Halloumi Tagine with Noodles,6.99,chocolate chips,911
1912,Vegan Kale Bowl,89.99,milk,912
1913,Vegan Kale Dumplings,29.99,cinnamon,913
1914,Vegan Kale Paella with Side Salad,19.99,eggs,914
1915,Vegan Lamb Burger,22.99,chocolate chips,915
1916,Vegan Lamb Omelette,12.99,salt,916
1917,Vegan Mushroom Burger,39.99,butter,917
1918,Vegan Mushroom Salad with Tomato Salsa,24.99,milk,918
1919,Vegan Mushroom Wrap,4.99,salt,919
1920,Vegan Noodle Panini with Garlic Bread,3.49,salt,920
1921,Vegan Noodle Stew,2.79,salt,921
1922,Vegan Pasta Sandwich with Pita,1.29,vanilla extract,922
1923,Vegan Pork Pizza with Peanut Sauce,2.49,salt,923
1924,Vegan Potato Salad,5.49,chocolate chips,924
1925,Vegan Potato Spring Rolls,29.99,baking powder,925
1926,Vegan Quinoa Panini with Guacamole,5.99,butter,926
1927,Vegan Rice Ramen with Mashed Potatoes,49.99,salt,927
1928,Vegan Rice Salad,7.99,eggs,928
1929,Vegan Salmon Pizza,8.99,sugar,929
1930,Vegan Shrimp Grain Bowl,49.99,milk,930
1931,Vegan Spinach Stir Fry,26.99,baking powder,931
1932,Vegan Sweet Potato Fajitas,5.99,flour,932
1933,Vegan Sweet Potato Nachos,3.29,vanilla extract,933
1934,Vegan Sweet Potato Panini,6.99,vanilla extract,934
1935,Vegan Turkey Frittata with Guacamole,32.99,baking powder,935
1936,Vegan Turkey Nachos with Herb Butter,49.99,butter,936
1937,Vegan Zucchini Curry with Side Salad,4.29,vanilla extract,937
1938,Vegetarian Bean Pizza with Fries,34.99,chocolate chips,938
1939,Vegetarian Bean Pizza with Yogurt Sauce,29.99,baking powder,939
1940,Vegetarian Beef Dumplings with Chimichurri,1.5,cinnamon,940
1941,Vegetarian Beef Frittata with Pita,1.99,salt,941
1942,Vegetarian Beef Gyro with Roasted Veggies,3.99,butter,942
1943,Vegetarian Beef Kebab,16.99,flour,943
1944,Vegetarian Beef Kebab with Lemon Wedges,5.99,eggs,944
1945,Vegetarian Beef Sushi Roll,19.99,cinnamon,945
1946,Vegetarian Broccoli Tacos,45.99,salt,946
1947,Vegetarian Broccoli Wrap,24.99,milk,947
1948,Vegetarian Carrot Panini,2.49,salt,948
1949,Vegetarian Carrot Udon,3.79,milk,949
1950,Vegetarian Cauliflower Burger,9.99,butter,950
1951,Vegetarian Cauliflower Frittata with Pita,5.99,baking powder,951
1952,Vegetarian Chicken Bowl with Cheese,8.99,baking powder,952
1953,Vegetarian Chicken Gyro with Chimichurri,24.99,eggs,953
1954,Vegetarian Chicken Pasta with Tahini,299.99,chocolate chips,954
1955,Vegetarian Chicken Ramen,1.29,chocolate chips,955
1956,Vegetarian Egg Bowl with Coleslaw,24.99,flour,956
1957,Vegetarian Egg Kebab with Cheese,4.29,butter,957
1958,Vegetarian Halloumi Kebab,6.49,flour,958
1959,Vegetarian Kale Fajitas with Roasted Veggies,3.29,sugar,959
1960,Vegetarian Kale Pad Thai with Peanut Sauce,22.99,chocolate chips,960
1961,Vegetarian Kale Stew,11.99,eggs,961
1962,Vegetarian Kale Wrap with Roasted Veggies,39.99,chocolate chips,962
1963,Vegetarian Lamb Curry,3.49,butter,963
